Time,Initial Cost,Minimized Cost,Error Rate
25.20022,166224.0,25601.0,20.2941
25.14429,178840.0,25694.0,20.7311
AVG TIME,25.4278665
MIN_COST,23884.0
AVG_COST,25512.1
MIN_ERR ,12.2263
AVG_ERR ,19.876415
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,0.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.41793,165175.0,25016.0,17.5453
25.14728,170340.0,24819.0,16.6197
25.30393,170939.0,23992.0,12.7338
25.57612,180371.0,26091.0,22.5966
25.50501,177859.0,23923.0,12.4095
25.31882,161550.0,25358.0,19.1523
25.40059,157378.0,25385.0,19.2792
25.48142,170475.0,25800.0,21.2292
25.53983,170384.0,24099.0,13.2365
25.55485,171791.0,26730.0,25.5991
25.59380,178593.0,24046.0,12.9875
25.67088,165339.0,24486.0,15.0550
25.53835,160313.0,23892.0,12.2639
25.78795,175976.0,25263.0,18.7059
25.63084,167422.0,23836.0,12.0008
25.70147,180528.0,25358.0,19.1523
25.47838,171475.0,25116.0,18.0152
25.53664,181253.0,24913.0,17.0614
25.28659,173158.0,25014.0,17.5359
25.75278,172029.0,25048.0,17.6957
AVG TIME,25.511172999999996
MIN_COST,23836.0
AVG_COST,24909.25
MIN_ERR ,12.0008
AVG_ERR ,17.04374
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,1.0
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.56170,173651.0,26419.0,24.1378
25.36694,172435.0,26081.0,22.5496
25.37979,177860.0,26198.0,23.0993
25.35262,154480.0,26077.0,22.5308
25.47302,169479.0,24802.0,16.5398
25.23420,176297.0,26500.0,24.5184
25.52780,169564.0,25030.0,17.6111
25.55967,177256.0,26029.0,22.3052
25.38705,178226.0,24727.0,16.1874
25.41601,159601.0,25437.0,19.5235
25.71900,158980.0,23016.0,8.1477
25.52343,180664.0,25106.0,17.9682
25.49502,169734.0,25620.0,20.3834
25.61745,177187.0,24798.0,16.5210
25.63666,159984.0,25590.0,20.2425
25.38305,172420.0,25905.0,21.7226
25.47734,164893.0,23542.0,10.6193
25.84126,165424.0,26134.0,22.7986
25.40897,177349.0,26361.0,23.8652
25.37527,172282.0,26832.0,26.0784
AVG TIME,25.486812500000006
MIN_COST,23016.0
AVG_COST,25510.2
MIN_ERR ,8.1477
AVG_ERR ,19.867489999999997
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.0
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.40571,173623.0,25527.0,19.9464
25.46027,171702.0,25098.0,17.9306
25.47190,168501.0,25129.0,18.0763
25.51353,170284.0,25132.0,18.0904
25.33548,183995.0,25026.0,17.5923
25.53857,162088.0,24646.0,15.8068
25.36976,169908.0,24873.0,16.8734
25.44344,191922.0,25961.0,21.9857
25.52148,181173.0,25643.0,20.4915
25.90694,180917.0,26085.0,22.5684
25.62970,165214.0,25619.0,20.3787
25.43042,166558.0,25785.0,21.1587
25.57946,166714.0,26376.0,23.9357
25.57475,181093.0,25337.0,19.0537
25.57442,164079.0,25408.0,19.3873
25.45914,183773.0,25767.0,21.0741
25.44179,167677.0,25478.0,19.7162
25.47209,179304.0,25217.0,18.4898
25.37351,168798.0,26837.0,26.1019
25.61036,173268.0,24913.0,17.0614
AVG TIME,25.505636
MIN_COST,24646.0
AVG_COST,25492.85
MIN_ERR ,15.8068
AVG_ERR ,19.785964999999997
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,3.0
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.38261,149920.0,25341.0,19.0725
25.29320,171491.0,25921.0,21.7978
25.39629,179244.0,25281.0,18.7905
25.66550,165503.0,25705.0,20.7828
25.53052,161229.0,25358.0,19.1523
25.46547,168150.0,25443.0,19.5517
25.77178,173074.0,24775.0,16.4129
25.53568,166776.0,24551.0,15.3604
25.46453,169370.0,26058.0,22.4415
25.48068,169590.0,26305.0,23.6021
25.55634,171810.0,25669.0,20.6137
25.75614,170491.0,25599.0,20.2847
25.48393,165517.0,26962.0,26.6892
25.55923,160279.0,25600.0,20.2894
25.51817,180148.0,24812.0,16.5868
25.44064,152435.0,25823.0,21.3373
25.57439,182216.0,24320.0,14.2750
25.71022,173728.0,24292.0,14.1434
25.49265,173809.0,25360.0,19.1617
25.49797,165340.0,25791.0,21.1869
AVG TIME,25.528797000000004
MIN_COST,24292.0
AVG_COST,25448.3
MIN_ERR ,14.1434
AVG_ERR ,19.576629999999994
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,3.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.61546,168231.0,25460.0,19.6316
25.48148,183589.0,25907.0,21.7320
25.31412,170371.0,25615.0,20.3599
25.58887,156472.0,26418.0,24.1331
25.24634,177276.0,25618.0,20.3740
25.35301,171188.0,25484.0,19.7444
25.26534,169130.0,25200.0,18.4099
25.38941,175013.0,24805.0,16.5539
25.72273,170205.0,25770.0,21.0882
25.43455,173598.0,26188.0,23.0523
25.70319,174894.0,24391.0,14.6086
25.53340,162942.0,24969.0,17.3245
25.60892,163225.0,24628.0,15.7222
25.52452,189500.0,26146.0,22.8550
25.63187,178066.0,25430.0,19.4906
25.48752,178410.0,25388.0,19.2933
25.31998,182700.0,26906.0,26.4261
25.46233,165541.0,24585.0,15.5202
25.38604,164896.0,24306.0,14.2092
25.22472,174068.0,26456.0,24.3116
AVG TIME,25.46469
MIN_COST,24306.0
AVG_COST,25483.5
MIN_ERR ,14.2092
AVG_ERR ,19.74203
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.26327,175617.0,25104.0,17.9588
25.47283,167263.0,25590.0,20.2425
25.42145,171599.0,25642.0,20.4868
25.44103,186713.0,25895.0,21.6756
25.30523,170802.0,25412.0,19.4061
25.37898,164392.0,25134.0,18.0998
25.36287,166134.0,24928.0,17.1318
25.61405,168258.0,25323.0,18.9879
25.44936,172040.0,24726.0,16.1827
25.36120,173707.0,26065.0,22.4744
25.67042,181332.0,26422.0,24.1519
25.51155,175717.0,26061.0,22.4556
25.51422,173392.0,24665.0,15.8961
25.71155,174156.0,23970.0,12.6304
25.68194,182110.0,24372.0,14.5193
25.57336,169306.0,25734.0,20.9191
25.52877,170929.0,25991.0,22.1267
25.55175,175795.0,25677.0,20.6513
25.26423,186974.0,24985.0,17.3997
25.28684,171973.0,25395.0,19.3262
AVG TIME,25.468244999999996
MIN_COST,23970.0
AVG_COST,25354.55
MIN_ERR ,12.6304
AVG_ERR ,19.136135000000003
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.2
C_HEUR,2.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.40633,162837.0,24668.0,15.9102
25.42719,176478.0,25686.0,20.6935
25.35935,183926.0,25135.0,18.1045
25.43352,170986.0,24968.0,17.3198
25.57319,159381.0,25539.0,20.0028
25.58033,168179.0,25783.0,21.1493
25.44076,172809.0,24529.0,15.2570
25.42290,153019.0,25869.0,21.5534
25.24749,180153.0,24882.0,16.9157
25.21192,183808.0,25954.0,21.9528
25.53283,179400.0,25372.0,19.2181
25.47378,179400.0,26183.0,23.0289
25.53245,189990.0,25746.0,20.9755
25.55718,176775.0,26247.0,23.3296
25.28947,154160.0,24830.0,16.6714
25.26012,167650.0,24415.0,14.7214
25.42471,172989.0,24566.0,15.4309
25.55710,163647.0,25078.0,17.8367
25.58243,174823.0,25286.0,18.8140
25.36419,172856.0,24476.0,15.0080
AVG TIME,25.433861999999998
MIN_COST,24415.0
AVG_COST,25260.6
MIN_ERR ,14.7214
AVG_ERR ,18.694675000000004
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.3
C_HEUR,2.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.47658,169149.0,25424.0,19.4625
25.36618,166112.0,26270.0,23.4376
25.30769,161752.0,25793.0,21.1963
25.15847,167730.0,25605.0,20.3129
25.27280,152260.0,25713.0,20.8204
25.51484,169758.0,26452.0,24.2928
25.27416,162578.0,26001.0,22.1737
25.47195,157931.0,25425.0,19.4672
25.52951,185808.0,25838.0,21.4078
25.40060,188718.0,25555.0,20.0780
25.48543,173756.0,26163.0,22.9349
25.53483,170609.0,25340.0,19.0678
25.48203,170202.0,24684.0,15.9853
25.59114,172227.0,25858.0,21.5017
25.43630,167702.0,25837.0,21.4031
25.44636,176613.0,24958.0,17.2728
25.49178,169892.0,25060.0,17.7521
25.49791,168534.0,24763.0,16.3565
25.43746,171929.0,25420.0,19.4437
25.26961,178724.0,25882.0,21.6145
AVG TIME,25.4222815
MIN_COST,24684.0
AVG_COST,25602.05
MIN_ERR ,15.9853
AVG_ERR ,20.29908
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.4
C_HEUR,2.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
25.56491,168666.0,25755.0,21.0178
25.52670,168763.0,25736.0,20.9285
25.26049,168961.0,26484.0,24.4432
25.53862,170708.0,25042.0,17.6675
25.37674,172624.0,25324.0,18.9926
25.30558,171582.0,24758.0,16.3331
25.55853,166248.0,25559.0,20.0968
25.37851,171894.0,25390.0,19.3027
25.64191,176095.0,25458.0,19.6222
25.46654,176960.0,25053.0,17.7192
25.69131,165696.0,25594.0,20.2613
25.78337,178044.0,25035.0,17.6346
27.95410,171543.0,27071.0,27.2014
31.42166,173897.0,24311.0,14.2327
32.01753,175812.0,24785.0,16.4599
38.92373,173934.0,25168.0,18.2596
43.10382,176397.0,24417.0,14.7308
51.75972,178241.0,26374.0,23.9263
57.48506,168065.0,25943.0,21.9011
60.29388,169231.0,25251.0,18.6496
AVG TIME,32.4526355
MIN_COST,24311.0
AVG_COST,25425.4
MIN_ERR ,14.2327
AVG_ERR ,19.469045
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.5
C_HEUR,2.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
60.15633,179357.0,25587.0,20.2284
59.70510,192002.0,25199.0,18.4052
60.57379,188052.0,24886.0,16.9345
59.82397,172921.0,25766.0,21.0694
60.06500,180655.0,26944.0,26.6046
59.79114,178843.0,25553.0,20.0686
59.83015,181146.0,24710.0,16.1075
59.77251,165908.0,24784.0,16.4552
59.65085,184066.0,25623.0,20.3975
59.95659,176337.0,23813.0,11.8927
60.39316,158225.0,26520.0,24.6123
60.08544,171419.0,25578.0,20.1861
59.99542,157953.0,24705.0,16.0840
60.12495,174962.0,23975.0,12.6539
60.75111,188052.0,24577.0,15.4826
60.60149,172591.0,25562.0,20.1109
121.26168,171826.0,25667.0,20.6043
98.65467,168148.0,25644.0,20.4962
98.50350,177324.0,24084.0,13.1661
97.90122,154129.0,25548.0,20.0451
AVG TIME,68.8799035
MIN_COST,23813.0
AVG_COST,25236.25
MIN_ERR ,11.8927
AVG_ERR ,18.580255
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.6
C_HEUR,2.5
C_GREED,0.9
Time,Initial Cost,Minimized Cost,Error Rate
98.04685,182753.0,26109.0,22.6811
98.13507,163508.0,25017.0,17.5500
71.56530,173283.0,25628.0,20.4210
27.71896,174311.0,23705.0,11.3852
27.27424,169671.0,24710.0,16.1075
34.83306,172552.0,25279.0,18.7811
35.37370,168244.0,25489.0,19.7679
34.41471,182758.0,26708.0,25.4957
26.16058,170689.0,25812.0,21.2856
25.54444,181808.0,25255.0,18.6684
25.77455,173966.0,26327.0,23.7055
25.74035,172397.0,24500.0,15.1208
25.70165,164530.0,23162.0,8.8338
25.64677,178950.0,25658.0,20.5620
25.85304,172309.0,26998.0,26.8584
25.71023,180688.0,24857.0,16.7982
25.67124,185655.0,25771.0,21.0929
25.65392,163027.0,25093.0,17.9072
25.47681,175721.0,27316.0,28.3526
28.28219,168274.0,26388.0,23.9921
AVG TIME,36.92888299999999
MIN_COST,23162.0
AVG_COST,25489.1
MIN_ERR ,8.8338
AVG_ERR ,19.768349999999998
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.5
C_GREED,0.5
Time,Initial Cost,Minimized Cost,Error Rate
25.97420,176371.0,25033.0,17.6252
25.53275,176945.0,24831.0,16.6761
25.48085,186889.0,24845.0,16.7418
25.44770,167272.0,24601.0,15.5953
25.48107,165916.0,25488.0,19.7632
25.69926,174604.0,25457.0,19.6175
25.49551,164439.0,26127.0,22.7657
25.61859,177258.0,24603.0,15.6047
26.10022,181607.0,23299.0,9.4775
25.54444,174450.0,25241.0,18.6026
25.69011,171965.0,25915.0,21.7696
25.63416,166449.0,26503.0,24.5325
25.72161,182680.0,26092.0,22.6013
25.69877,179370.0,25956.0,21.9622
25.69049,176191.0,25829.0,21.3655
25.67143,158270.0,25534.0,19.9793
25.70064,185758.0,24963.0,17.2963
25.92237,178033.0,25355.0,19.1382
25.51509,173002.0,25645.0,20.5009
25.46239,172903.0,25655.0,20.5479
AVG TIME,25.654082500000005
MIN_COST,23299.0
AVG_COST,25348.6
MIN_ERR ,9.4775
AVG_ERR ,19.108164999999996
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.5
C_GREED,1.0
Time,Initial Cost,Minimized Cost,Error Rate
25.48633,171693.0,24622.0,15.6940
25.44531,154417.0,25874.0,21.5769
25.62215,162893.0,25420.0,19.4437
25.71615,181724.0,25194.0,18.3817
25.69008,179555.0,25983.0,22.0891
25.73496,171890.0,24758.0,16.3331
25.99297,174843.0,25565.0,20.1250
25.95174,162489.0,25169.0,18.2643
25.65113,156470.0,23622.0,10.9952
25.76683,173819.0,24918.0,17.0849
25.67942,175592.0,24897.0,16.9862
25.71863,161766.0,25281.0,18.7905
25.73689,183813.0,24831.0,16.6761
26.19756,170561.0,25588.0,20.2331
26.03871,182941.0,25609.0,20.3317
25.62575,167360.0,24983.0,17.3903
25.45515,181108.0,24647.0,15.8115
25.61995,161986.0,24736.0,16.2297
26.66635,179028.0,25148.0,18.1656
25.80589,174491.0,25953.0,21.9481
AVG TIME,25.7800975
MIN_COST,23622.0
AVG_COST,25139.9
MIN_ERR ,10.9952
AVG_ERR ,18.127535
MAX_ITERS,100
#ANTS,10
DECAY,0.1
C_LOCAL_PHER,0.1
C_HEUR,2.5
C_GREED,1.5
Time,Initial Cost,Minimized Cost,Error Rate
25.76113,169175.0,25279.0,18.7811
